run_dir,model,policy,fold_id,long_threshold,short_threshold,val_sharpe,accuracy,macro_f1,auc,brier,trade_rate,hit_rate,downstream_sharpe,downstream_mdd,downstream_total_return,cost_bps
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_mdd_min05,0,0.68,0.28,2.5910783529594323,0.5382585751978892,0.3550473078755701,0.46464957456336764,0.26177445300257973,0.0158311345646438,0.16666666666666666,-1.4234758709395186,0.008950978035418555,-0.0089712687435346,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_min02,0,0.68,0.28,2.5910783529594323,0.5382585751978892,0.3550473078755701,0.46464957456336764,0.26177445300257973,0.0158311345646438,0.16666666666666666,-1.4234758709395186,0.008950978035418555,-0.0089712687435346,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_mdd_min02,0,0.68,0.28,2.5910783529594323,0.5382585751978892,0.3550473078755701,0.46464957456336764,0.26177445300257973,0.0158311345646438,0.16666666666666666,-1.4234758709395186,0.008950978035418555,-0.0089712687435346,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_return_sharpe_min02,0,0.68,0.28,2.5910783529594323,0.5382585751978892,0.3550473078755701,0.46464957456336764,0.26177445300257973,0.0158311345646438,0.16666666666666666,-1.4234758709395186,0.008950978035418555,-0.0089712687435346,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,selective_sharpe_min01,0,0.68,0.28,2.5910783529594323,0.5382585751978892,0.3550473078755701,0.46464957456336764,0.26177445300257973,0.0158311345646438,0.16666666666666666,-1.4234758709395186,0.008950978035418555,-0.0089712687435346,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_mdd_min05,1,0.55,0.31,1.5787218262265972,0.5281501340482574,0.5281196089706728,0.5782908704883227,0.25584592597429967,0.13672922252010725,0.6470588235294118,2.3900067278201145,0.01641639119532331,0.0789720219500947,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_min02,1,0.58,0.31,2.1571131530254504,0.5281501340482574,0.5281196089706728,0.5782908704883227,0.25584592597429967,0.06166219839142091,0.6086956521739131,2.0106509901711624,0.006698256128102806,0.045774909718772634,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_mdd_min02,1,0.58,0.31,2.1571131530254504,0.5281501340482574,0.5281196089706728,0.5782908704883227,0.25584592597429967,0.06166219839142091,0.6086956521739131,2.0106509901711624,0.006698256128102806,0.045774909718772634,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_return_sharpe_min02,1,0.58,0.31,2.1571131530254504,0.5281501340482574,0.5281196089706728,0.5782908704883227,0.25584592597429967,0.06166219839142091,0.6086956521739131,2.0106509901711624,0.006698256128102806,0.045774909718772634,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,selective_sharpe_min01,1,0.58,0.31,2.1571131530254504,0.5281501340482574,0.5281196089706728,0.5782908704883227,0.25584592597429967,0.06166219839142091,0.6086956521739131,2.0106509901711624,0.006698256128102806,0.045774909718772634,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_mdd_min05,2,0.56,0.45,0.9764846004850323,0.5538461538461539,0.551399822939771,0.5669683602068756,0.24728673275479643,0.15384615384615385,0.5,-0.1314544087884054,0.07049378468103518,-0.006562576795713301,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_min02,2,0.56,0.43,1.40223837289623,0.5538461538461539,0.551399822939771,0.5669683602068756,0.24728673275479643,0.09538461538461539,0.5806451612903226,1.0760990259732832,0.025727968390735306,0.037566900604436,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_mdd_min02,2,0.56,0.43,1.40223837289623,0.5538461538461539,0.551399822939771,0.5669683602068756,0.24728673275479643,0.09538461538461539,0.5806451612903226,1.0760990259732832,0.025727968390735306,0.037566900604436,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_return_sharpe_min02,2,0.56,0.43,1.40223837289623,0.5538461538461539,0.551399822939771,0.5669683602068756,0.24728673275479643,0.09538461538461539,0.5806451612903226,1.0760990259732832,0.025727968390735306,0.037566900604436,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,selective_sharpe_min01,2,0.56,0.43,1.40223837289623,0.5538461538461539,0.551399822939771,0.5669683602068756,0.24728673275479643,0.09538461538461539,0.5806451612903226,1.0760990259732832,0.025727968390735306,0.037566900604436,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_mdd_min05,3,0.55,0.5,2.281926098776628,0.6266233766233766,0.5708903238312153,0.6495659722222222,0.24372153201380506,0.22402597402597402,0.5217391304347826,1.3200471825011446,0.030071474109439236,0.03997382600975294,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_min02,3,0.55,0.5,2.281926098776628,0.6266233766233766,0.5708903238312153,0.6495659722222222,0.24372153201380506,0.22402597402597402,0.5217391304347826,1.3200471825011446,0.030071474109439236,0.03997382600975294,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_mdd_min02,3,0.55,0.5,2.281926098776628,0.6266233766233766,0.5708903238312153,0.6495659722222222,0.24372153201380506,0.22402597402597402,0.5217391304347826,1.3200471825011446,0.030071474109439236,0.03997382600975294,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_return_sharpe_min02,3,0.55,0.5,2.281926098776628,0.6266233766233766,0.5708903238312153,0.6495659722222222,0.24372153201380506,0.22402597402597402,0.5217391304347826,1.3200471825011446,0.030071474109439236,0.03997382600975294,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,selective_sharpe_min01,3,0.55,0.5,2.281926098776628,0.6266233766233766,0.5708903238312153,0.6495659722222222,0.24372153201380506,0.22402597402597402,0.5217391304347826,1.3200471825011446,0.030071474109439236,0.03997382600975294,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_mdd_min05,4,0.5,0.44,1.642087359391077,0.49441340782122906,0.33084112149532713,0.6671660892093517,0.2469786766130152,0.09776536312849161,0.6857142857142857,1.1927303824884163,0.03197245375924882,0.04533402774311996,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_min02,4,0.5,0.43,1.6648138711190978,0.49441340782122906,0.33084112149532713,0.6671660892093517,0.2469786766130152,0.05027932960893855,0.6666666666666666,0.6657395527543097,0.017727019471941004,0.0195590607495374,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_sharpe_mdd_min02,4,0.5,0.43,1.6648138711190978,0.49441340782122906,0.33084112149532713,0.6671660892093517,0.2469786766130152,0.05027932960893855,0.6666666666666666,0.6657395527543097,0.017727019471941004,0.0195590607495374,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,fine_return_sharpe_min02,4,0.5,0.44,1.642087359391077,0.49441340782122906,0.33084112149532713,0.6671660892093517,0.2469786766130152,0.09776536312849161,0.6857142857142857,1.1927303824884163,0.03197245375924882,0.04533402774311996,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,cgcma,selective_sharpe_min01,4,0.5,0.43,1.6648138711190978,0.49441340782122906,0.33084112149532713,0.6671660892093517,0.2469786766130152,0.05027932960893855,0.6666666666666666,0.6657395527543097,0.017727019471941004,0.0195590607495374,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_mdd_min05,0,0.62,0.36,3.028162810390741,0.5672823218997362,0.48817523056653495,0.5199843260188087,0.2491550927223493,0.20316622691292877,0.42857142857142855,-2.2962957765029057,0.05760123576749254,-0.05338765277092893,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_min02,0,0.62,0.36,3.028162810390741,0.5672823218997362,0.48817523056653495,0.5199843260188087,0.2491550927223493,0.20316622691292877,0.42857142857142855,-2.2962957765029057,0.05760123576749254,-0.05338765277092893,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_mdd_min02,0,0.62,0.36,3.028162810390741,0.5672823218997362,0.48817523056653495,0.5199843260188087,0.2491550927223493,0.20316622691292877,0.42857142857142855,-2.2962957765029057,0.05760123576749254,-0.05338765277092893,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_return_sharpe_min02,0,0.62,0.36,3.028162810390741,0.5672823218997362,0.48817523056653495,0.5199843260188087,0.2491550927223493,0.20316622691292877,0.42857142857142855,-2.2962957765029057,0.05760123576749254,-0.05338765277092893,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,selective_sharpe_min01,0,0.62,0.36,3.028162810390741,0.5672823218997362,0.48817523056653495,0.5199843260188087,0.2491550927223493,0.20316622691292877,0.42857142857142855,-2.2962957765029057,0.05760123576749254,-0.05338765277092893,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_mdd_min05,1,0.59,0.29,1.0478127192795639,0.5576407506702413,0.5519601062861719,0.589171974522293,0.269512379472772,0.16353887399463807,0.47540983606557374,0.22895121140546762,0.04961408852227675,0.007985529051962623,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_min02,1,0.59,0.29,1.0478127192795639,0.5576407506702413,0.5519601062861719,0.589171974522293,0.269512379472772,0.16353887399463807,0.47540983606557374,0.22895121140546762,0.04961408852227675,0.007985529051962623,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_mdd_min02,1,0.59,0.29,1.0478127192795639,0.5576407506702413,0.5519601062861719,0.589171974522293,0.269512379472772,0.16353887399463807,0.47540983606557374,0.22895121140546762,0.04961408852227675,0.007985529051962623,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_return_sharpe_min02,1,0.59,0.29,1.0478127192795639,0.5576407506702413,0.5519601062861719,0.589171974522293,0.269512379472772,0.16353887399463807,0.47540983606557374,0.22895121140546762,0.04961408852227675,0.007985529051962623,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,selective_sharpe_min01,1,0.59,0.29,1.0478127192795639,0.5576407506702413,0.5519601062861719,0.589171974522293,0.269512379472772,0.16353887399463807,0.47540983606557374,0.22895121140546762,0.04961408852227675,0.007985529051962623,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_mdd_min05,2,0.8,0.5,3.279614645028077,0.6430769230769231,0.6429924242424243,0.6717751749315485,0.24335085339147247,0.676923076923077,0.5863636363636363,3.161602740471994,0.08416004553492161,0.42441155897484145,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_min02,2,0.8,0.5,3.279614645028077,0.6430769230769231,0.6429924242424243,0.6717751749315485,0.24335085339147247,0.676923076923077,0.5863636363636363,3.161602740471994,0.08416004553492161,0.42441155897484145,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_mdd_min02,2,0.8,0.5,3.279614645028077,0.6430769230769231,0.6429924242424243,0.6717751749315485,0.24335085339147247,0.676923076923077,0.5863636363636363,3.161602740471994,0.08416004553492161,0.42441155897484145,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_return_sharpe_min02,2,0.8,0.5,3.279614645028077,0.6430769230769231,0.6429924242424243,0.6717751749315485,0.24335085339147247,0.676923076923077,0.5863636363636363,3.161602740471994,0.08416004553492161,0.42441155897484145,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,selective_sharpe_min01,2,0.8,0.5,3.279614645028077,0.6430769230769231,0.6429924242424243,0.6717751749315485,0.24335085339147247,0.676923076923077,0.5863636363636363,3.161602740471994,0.08416004553492161,0.42441155897484145,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_mdd_min05,3,0.54,0.5,1.9676610144246607,0.6298701298701299,0.6016337644656229,0.64921875,0.24512264353092605,0.3181818181818182,0.4897959183673469,0.6247598729609075,0.05964440915087125,0.025183572813565792,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_min02,3,0.54,0.5,1.9676610144246607,0.6298701298701299,0.6016337644656229,0.64921875,0.24512264353092605,0.3181818181818182,0.4897959183673469,0.6247598729609075,0.05964440915087125,0.025183572813565792,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_mdd_min02,3,0.54,0.5,1.9676610144246607,0.6298701298701299,0.6016337644656229,0.64921875,0.24512264353092605,0.3181818181818182,0.4897959183673469,0.6247598729609075,0.05964440915087125,0.025183572813565792,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_return_sharpe_min02,3,0.54,0.5,1.9676610144246607,0.6298701298701299,0.6016337644656229,0.64921875,0.24512264353092605,0.3181818181818182,0.4897959183673469,0.6247598729609075,0.05964440915087125,0.025183572813565792,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,selective_sharpe_min01,3,0.54,0.5,1.9676610144246607,0.6298701298701299,0.6016337644656229,0.64921875,0.24512264353092605,0.3181818181818182,0.4897959183673469,0.6247598729609075,0.05964440915087125,0.025183572813565792,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_mdd_min05,4,0.52,0.2,2.5500347154527128,0.61731843575419,0.6170764270043643,0.6762493367044355,0.24295779131692744,0.0,0.0,0.0,0.0,0.0,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_min02,4,0.52,0.2,2.5500347154527128,0.61731843575419,0.6170764270043643,0.6762493367044355,0.24295779131692744,0.0,0.0,0.0,0.0,0.0,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_sharpe_mdd_min02,4,0.52,0.2,2.5500347154527128,0.61731843575419,0.6170764270043643,0.6762493367044355,0.24295779131692744,0.0,0.0,0.0,0.0,0.0,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,fine_return_sharpe_min02,4,0.5,0.47,2.323386886933848,0.61731843575419,0.6170764270043643,0.6762493367044355,0.24295779131692744,0.7597765363128491,0.6029411764705882,3.4608151921249526,0.060002683838275554,0.3263986365189626,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,timesnet_lite,selective_sharpe_min01,4,0.52,0.2,2.5500347154527128,0.61731843575419,0.6170764270043643,0.6762493367044355,0.24295779131692744,0.0,0.0,0.0,0.0,0.0,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_sharpe_mdd_min05,0,0.51,0.5,0.9379863176331572,0.5092348284960422,0.46498178506375226,0.4600873264666368,0.2557618840147636,0.9393139841688655,0.4157303370786517,-3.8986540050122147,0.26732097511133646,-0.2821351875255651,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_sharpe_min02,0,0.57,0.2,1.422937505221666,0.5092348284960422,0.46498178506375226,0.4600873264666368,0.2557618840147636,0.13984168865435356,0.33962264150943394,-3.3064202540225587,0.060554490924138206,-0.05296266909971117,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_sharpe_mdd_min02,0,0.57,0.2,1.422937505221666,0.5092348284960422,0.46498178506375226,0.4600873264666368,0.2557618840147636,0.13984168865435356,0.33962264150943394,-3.3064202540225587,0.060554490924138206,-0.05296266909971117,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_return_sharpe_min02,0,0.51,0.5,0.9379863176331572,0.5092348284960422,0.46498178506375226,0.4600873264666368,0.2557618840147636,0.9393139841688655,0.4157303370786517,-3.8986540050122147,0.26732097511133646,-0.2821351875255651,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,selective_sharpe_min01,0,0.57,0.2,1.422937505221666,0.5092348284960422,0.46498178506375226,0.4600873264666368,0.2557618840147636,0.13984168865435356,0.33962264150943394,-3.3064202540225587,0.060554490924138206,-0.05296266909971117,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_sharpe_mdd_min05,1,0.53,0.37,0.22041544680115543,0.5093833780160858,0.49635133440075563,0.5617480537862704,0.2632599966587434,0.2734584450402145,0.43137254901960786,-1.741184598293354,0.1391928976886776,-0.09505767084487049,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_sharpe_min02,1,0.53,0.31,0.9587539453652422,0.5093833780160858,0.49635133440075563,0.5617480537862704,0.2632599966587434,0.09651474530831099,0.5833333333333334,1.7036681973094492,0.015765428134916812,0.04118784331803844,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_sharpe_mdd_min02,1,0.53,0.31,0.9587539453652422,0.5093833780160858,0.49635133440075563,0.5617480537862704,0.2632599966587434,0.09651474530831099,0.5833333333333334,1.7036681973094492,0.015765428134916812,0.04118784331803844,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_return_sharpe_min02,1,0.53,0.31,0.9587539453652422,0.5093833780160858,0.49635133440075563,0.5617480537862704,0.2632599966587434,0.09651474530831099,0.5833333333333334,1.7036681973094492,0.015765428134916812,0.04118784331803844,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,selective_sharpe_min01,1,0.53,0.31,0.9587539453652422,0.5093833780160858,0.49635133440075563,0.5617480537862704,0.2632599966587434,0.09651474530831099,0.5833333333333334,1.7036681973094492,0.015765428134916812,0.04118784331803844,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_sharpe_mdd_min05,2,0.54,0.49,1.438809443604276,0.5415384615384615,0.5304242424242425,0.5646486157590508,0.2499966936184577,0.563076923076923,0.46994535519125685,-0.950339859960638,0.20386064593674272,-0.08822124781935223,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_sharpe_min02,2,0.54,0.44,1.6472517302793699,0.5415384615384615,0.5304242424242425,0.5646486157590508,0.2499966936184577,0.10153846153846154,0.5454545454545454,0.5210251043269961,0.05298675903787417,0.023081490063552194,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_sharpe_mdd_min02,2,0.54,0.44,1.6472517302793699,0.5415384615384615,0.5304242424242425,0.5646486157590508,0.2499966936184577,0.10153846153846154,0.5454545454545454,0.5210251043269961,0.05298675903787417,0.023081490063552194,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_return_sharpe_min02,2,0.54,0.5,1.2567822742854358,0.5415384615384615,0.5304242424242425,0.5646486157590508,0.2499966936184577,0.6861538461538461,0.47533632286995514,-0.5389929920623879,0.2029362376663475,-0.06094598433770311,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,selective_sharpe_min01,2,0.54,0.44,1.6472517302793699,0.5415384615384615,0.5304242424242425,0.5646486157590508,0.2499966936184577,0.10153846153846154,0.5454545454545454,0.5210251043269961,0.05298675903787417,0.023081490063552194,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_sharpe_mdd_min05,3,0.54,0.5,3.8976601037377403,0.4967532467532468,0.4747785906815557,0.6164279513888888,0.24962621721851244,0.788961038961039,0.3868312757201646,-3.1137501779933223,0.19924640627429546,-0.18296679707214986,5.0
icaif_real_news_costaware_main_20260805_021836_402223_seed42,price_only,fine_sharpe_min02,3,0.54,0.5,3.8976601037377403,0.4967532467532468,0.4747785906815557,0.6164279513888888,0.24962621721851244,0.788961038961039,0.3868312757201646,-3.1137501779933223,0.19924640627429546,-0.18296679707214986,5.0
